feature,importance,task,model
"x1_on {111}, in traces",0.0,density_regression,XGBoost
x1_on {111} and {1<mi>_1</mi>1},0.0,density_regression,XGBoost
"x1_on {100}, imperfect on {001}",0.0,density_regression,XGBoost
x1_on {010}{110},0.0,density_regression,XGBoost
x1_(0001),0.0,density_regression,XGBoost
x1_{001} poor.,0.0,density_regression,XGBoost
x1_on {100} and {001},0.0,density_regression,XGBoost
x1_on {100} and {010},0.0,density_regression,XGBoost
x1_{001} perfect; {100} and {010} poor.,0.0,density_regression,XGBoost
"x1_{001} perfect; {010}, {100} distinct",0.0,density_regression,XGBoost
"x1_on {100}, good on {010}",0.0,density_regression,XGBoost
"x1_on {100}, interrupted",0.0,density_regression,XGBoost
"x1_{001} perfect, {100} imperfect, {010} very imperfect.",0.0,density_regression,XGBoost
"x1_on {100}, {110}",0.0,density_regression,XGBoost
x1_on {101},0.0,density_regression,XGBoost
"x1_on {101}, good; on {010}, poor.",0.0,density_regression,XGBoost
x1_on {10_11},0.0,density_regression,XGBoost
x1_{001} perfect; {010} good,0.0,density_regression,XGBoost
x1_{001} perfect; {010} fair; {100} poor,0.0,density_regression,XGBoost
x1_on {110} and {1-10},0.0,density_regression,XGBoost
"x1_on {110}, imperfect on {010}",0.0,density_regression,XGBoost
x1_perfect (001),0.0,density_regression,XGBoost
x1_{001} perfect (lamellar cleavage); flexible,0.0,density_regression,XGBoost
x1_{001} nearly perfect; {112} and {011} indistinct.,0.0,density_regression,XGBoost
"x1_{0001}, perfect; one rhombohedral, distinct.",0.0,density_regression,XGBoost
x1_{001} and {100},0.0,density_regression,XGBoost
x1_{001} and {010}.,0.0,density_regression,XGBoost
x1_prismatic poor,0.0,density_regression,XGBoost
"x1_{001} ""very perfect"" plus two other perfect cleavages",0.0,density_regression,XGBoost
"x1_probable, on {100} and {001}",0.0,density_regression,XGBoost
x1_probably parallel to {0001},0.0,density_regression,XGBoost
x1_{001),0.0,density_regression,XGBoost
x1_two cleavages: {010} perfect and {001} good,0.0,density_regression,XGBoost
x1_very good cleavage on {010},0.0,density_regression,XGBoost
x1_platy,0.0,density_regression,XGBoost
"x1_{0001}, perfect; another at 45°",0.0,density_regression,XGBoost
x1_very perfect on (001) and perfect to distinct on (100),0.0,density_regression,XGBoost
x1_weak {001},0.0,density_regression,XGBoost
x1_without cleavage,0.0,density_regression,XGBoost
x1_without visible cleavage,0.0,density_regression,XGBoost
x1_{00.1},0.0,density_regression,XGBoost
x1_{0001),0.0,density_regression,XGBoost
x1_{0001} imperfect,0.0,density_regression,XGBoost
"x1_poor, rectangular",0.0,density_regression,XGBoost
"x1_{001} and {100}, distinct; <mi>{_101}</mi> difficult.",0.0,density_regression,XGBoost
"x1_perfect on {0 0 1}, good on {1 0 0} and {0 1 0}.",0.0,density_regression,XGBoost
"x1_perfect on {100}, {010}, imperfect on {001}",0.0,density_regression,XGBoost
x1_perfect on {001},0.0,density_regression,XGBoost
x1_{001} micaceous,0.0,density_regression,XGBoost
x1_perfect on {001} and good on {010},0.0,density_regression,XGBoost
x1_perfect on {001} and less perfect on {010},0.0,density_regression,XGBoost
x1_perfect on {001} and poor on {110},0.0,density_regression,XGBoost
"x1_perfect on {001} and {110}, and good on {100}",0.0,density_regression,XGBoost
x1_perfect on {001}; good on {100} and {010},0.0,density_regression,XGBoost
"x1_perfect on {010}
distinct {100} and {001}",0.0,density_regression,XGBoost
"x1_perfect on {110}, imperfect on {001}",0.0,density_regression,XGBoost
"x1_pinacoidal {010} perfect, {001} and {100} very good; prismatic {0kl}, {h0l}, and {hk0} good",0.0,density_regression,XGBoost
"x1_perfect on {112}, ( {001} of the galena plane)",0.0,density_regression,XGBoost
x1_perfect {010} and distinct {100},0.0,density_regression,XGBoost
x1_perfect {100} and distinct {001} and {221} cleavages,0.0,density_regression,XGBoost
x1_perfect {100} and indistinct {001},0.0,density_regression,XGBoost
x1_{001} good; also possibly {010} and {120},0.0,density_regression,XGBoost
"x1_{001} good, {010} fair, {100} poor.",0.0,density_regression,XGBoost
x1_perpendicular to {001},0.0,density_regression,XGBoost
x1_{001} and {101}; on {100} good.,0.0,density_regression,XGBoost
"x1_on {010}, perfect; on {_101}, imperfect.",0.0,density_regression,XGBoost
x1_{001} very good,0.0,density_regression,XGBoost
x1_distinct cleavage on (001),0.0,density_regression,XGBoost
x1_on {010} and {001},0.0,density_regression,XGBoost
x1_in one direction,0.0,density_regression,XGBoost
"x1_in one direction, parallel to the plates",0.0,density_regression,XGBoost
"x1_{010} fair
{100} poor",0.0,density_regression,XGBoost
x1_{010} distinct; {100} indistinct,0.0,density_regression,XGBoost
x1_{010} and {110},0.0,density_regression,XGBoost
x1_indistinct on {100},0.0,density_regression,XGBoost
"x1_irregular, parallel to [100] and [001]",0.0,density_regression,XGBoost
x1_lamellar,0.0,density_regression,XGBoost
x1_m {110},0.0,density_regression,XGBoost
x1_mica-like on {001},0.0,density_regression,XGBoost
x1_{010} and {101},0.0,density_regression,XGBoost
x1_moderate {0112},0.0,density_regression,XGBoost
"x1_more perfect {100}, and {010}",0.0,density_regression,XGBoost
"x1_n {001}, good; on {010}, distinct.",0.0,density_regression,XGBoost
"x1_nearly perfect on {001}, less perfect on {010} and {110}",0.0,density_regression,XGBoost
x1_{010} and {100},0.0,density_regression,XGBoost
x1_no data,0.0,density_regression,XGBoost
x1_none,0.0,density_regression,XGBoost
x1_{010} and {001} perfect; {110} less perfect,0.0,density_regression,XGBoost
x1_imperfect on {100},0.0,density_regression,XGBoost
x1_imperfect cleavage <mi>{01_12}</mi>,0.0,density_regression,XGBoost
x1_{010} good and {001} fair,0.0,density_regression,XGBoost
"x1_good on  {100}, distinct on {110}, also <mi>{_122}</mi> poor",0.0,density_regression,XGBoost
x1_distinct on {010),0.0,density_regression,XGBoost
x1_distinct on {101}.,0.0,density_regression,XGBoost
"x1_{010} perfect, {001} very good,{100} fair.",0.0,density_regression,XGBoost
"x1_easy in two directions, indistinct in third direction",0.0,density_regression,XGBoost
x1_good On [0001].,0.0,density_regression,XGBoost
x1_good On {100} and {001},0.0,density_regression,XGBoost
x1_{010} perfect and {001} fair,0.0,density_regression,XGBoost
"x1_good cleavage on {010},and poorer cleavage on {100}
and possibly {001}",0.0,density_regression,XGBoost
x1_{010} perfect ; distinct along {110},0.0,density_regression,XGBoost
"x1_{010} good, {100} poor.",0.0,density_regression,XGBoost
x1_{010} perfect,0.0,density_regression,XGBoost
x1_good on {010},0.0,density_regression,XGBoost
x1_good on {100},0.0,density_regression,XGBoost
x1_{010} imperfect.,0.0,density_regression,XGBoost
x1_{010} good; {101} poor,0.0,density_regression,XGBoost
x1_good on {110},0.0,density_regression,XGBoost
x1_good on {112} ({001} of the galena sheet),0.0,density_regression,XGBoost
x1_{010} good.,0.0,density_regression,XGBoost
x1_{010} and <mi>{2_10}</mi>.,0.0,density_regression,XGBoost
x1_not given,0.0,density_regression,XGBoost
x1_observed,0.0,density_regression,XGBoost
"x1_on {001}, fair on {100} and {010}",0.0,density_regression,XGBoost
x1_on [100],0.0,density_regression,XGBoost
x1_on pseudo{0001},0.0,density_regression,XGBoost
"x1_{001}, micaceous; imperfect on {010}",0.0,density_regression,XGBoost
"x1_{001}, indistinct",0.0,density_regression,XGBoost
"x1_{001}, good.",0.0,density_regression,XGBoost
"x1_{001}, good",0.0,density_regression,XGBoost
x1_on {001} and {011},0.0,density_regression,XGBoost
x1_on {001} and {100},0.0,density_regression,XGBoost
"x1_{001}, excellent; {100}, distinct.",0.0,density_regression,XGBoost
x1_on [0001],0.0,density_regression,XGBoost
"x1_{001}, distinct; {100}, imperfect",0.0,density_regression,XGBoost
"x1_on {001}, good on {100}",0.0,density_regression,XGBoost
"x1_{001}, but rarely observed because of its fine-grained nature.",0.0,density_regression,XGBoost
"x1_on {001}; Ramdohr (1969) mentions as second ""very indistinct"" cleavage without specifying orientation.",0.0,density_regression,XGBoost
x1_on {001}; also very good on {100} and {010},0.0,density_regression,XGBoost
x1_on {001}; good on {101}; poor on {100}.,0.0,density_regression,XGBoost
"x1_{001}, and another prismatic, good.",0.0,density_regression,XGBoost
x1_on {010},0.0,density_regression,XGBoost
"x1_on [001], good on [010], imperfect on {110}",0.0,density_regression,XGBoost
"x1_{001}, not obvious",0.0,density_regression,XGBoost
x1_{010} Perfect; {001} less so.,0.0,density_regression,XGBoost
x1_on (011),0.0,density_regression,XGBoost
x1_on (0001),0.0,density_regression,XGBoost
x1_on (001),0.0,density_regression,XGBoost
"x1_{010, {-101} good",0.0,density_regression,XGBoost
x1_{001}and {010} cleavages,0.0,density_regression,XGBoost
"x1_{001}, {110}",0.0,density_regression,XGBoost
"x1_{001}, {010}, {100}, but degree of development unstated",0.0,density_regression,XGBoost
x1_on (010),0.0,density_regression,XGBoost
x1_on (010).,0.0,density_regression,XGBoost
x1_on (100),0.0,density_regression,XGBoost
"x1_{001}, perfect",0.0,density_regression,XGBoost
"x1_on (100), indistinct on (001)",0.0,density_regression,XGBoost
"x1_{001}, {010}",0.0,density_regression,XGBoost
"x1_{001}, perfect; {100}, possible, fair",0.0,density_regression,XGBoost
x1_on <mi>{10_10}</mi>,0.0,density_regression,XGBoost
x1_on <mi>{10_11}</mi>,0.0,density_regression,XGBoost
"x1_{001}, perfect; on {100}, fair",0.0,density_regression,XGBoost
x1_on <mi>{10_14}</mi>,0.0,density_regression,XGBoost
x1_on <mi>{11_20} and {10_11}</mi>,0.0,density_regression,XGBoost
"x1_(001) perfect, (100) and (010) excellent, (110) and <mi>(1_10)</mi> fair",0.0,density_regression,XGBoost
x1_Perfect on {001} and easy.,0.0,density_regression,XGBoost
"x1_Perfect on {100}; two others across the flat {100}
face.",0.0,density_regression,XGBoost
x1_Moderate {h00} and {001},0.0,density_regression,XGBoost
x1_Indistinct on {100},0.0,density_regression,XGBoost
x1_Indistinct on {101} and {110},0.0,density_regression,XGBoost
x1_Indistinct on {110} {001},0.0,density_regression,XGBoost
x1_Indistinct on {110}{111},0.0,density_regression,XGBoost
x1_Indistinct on {111}.,0.0,density_regression,XGBoost
x1_Indistinct on {112} {011} and {001}.,0.0,density_regression,XGBoost
x1_Indistinct prismatic.,0.0,density_regression,XGBoost
"x1_Indistinct, parallel and perpendicular {0001}",0.0,density_regression,XGBoost
"x1_Lengthwise to fibers, perfect.",0.0,density_regression,XGBoost
"x1_Micaceous (perfect) on {001}; on <mi>{_401}</mi> and {010}, distinct.",0.0,density_regression,XGBoost
x1_Micaceous cleavage on (001),0.0,density_regression,XGBoost
x1_Micaceous on {001},0.0,density_regression,XGBoost
"x1_Nearly perfect on {010}
poor on {001}",0.0,density_regression,XGBoost
x1_Indistinct on {001} and {100},0.0,density_regression,XGBoost
x1_No cleavage reported.,0.0,density_regression,XGBoost
"x1_No cleavage was observed (type material), but by analogy to other members of the epidote group, there is probably a {001} cleavage.",0.0,density_regression,XGBoost
x1_No cleavage was observed but the morphology suggests that cleavage would be on {010}.,0.0,density_regression,XGBoost
x1_No distinct cleavage reported.,0.0,density_regression,XGBoost
x1_None (but see parting).,0.0,density_regression,XGBoost
"x1_None certain, but at least a poor cleavage is probably on {001}",0.0,density_regression,XGBoost
x1_None distinct,0.0,density_regression,XGBoost
x1_None(?),0.0,density_regression,XGBoost
x1_None.,0.0,density_regression,XGBoost
x1_None?,0.0,density_regression,XGBoost
x1_Not not be determined,0.0,density_regression,XGBoost
"x1_Not reported, but should have perfect {010} cleavage.",0.0,density_regression,XGBoost
x1_Indistinct on {001}.,0.0,density_regression,XGBoost
"x1_Indistinct on the {001}, {100}, and {010}",0.0,density_regression,XGBoost
"x1_Octahedral{111} (may be a parting), sometimes distinct, but usually not distinguishable.",0.0,density_regression,XGBoost
x1_Imperfect on {001},0.0,density_regression,XGBoost
x1_Good on {210},0.0,density_regression,XGBoost
x1_Good rhombohedral,0.0,density_regression,XGBoost
"x1_Good to perfect, {001}",0.0,density_regression,XGBoost
x1_Good to poor,0.0,density_regression,XGBoost
"x1_Good to poor <mi>{11_20}, poor {0001}</mi>",0.0,density_regression,XGBoost
x1_Good {010},0.0,density_regression,XGBoost
x1_Good {100} and {010}.,0.0,density_regression,XGBoost
"x1_Imperfect in two directions, parallel to (010) and (001)",0.0,density_regression,XGBoost
"x1_Imperfect on 010, rare on 100 and 101",0.0,density_regression,XGBoost
"x1_Imperfect on <mi>{1_10}</mi>, Indistinct on {111}; and, {110} in traces.",0.0,density_regression,XGBoost
x1_Imperfect on the {010}.,0.0,density_regression,XGBoost
x1_Imperfect on {0001},0.0,density_regression,XGBoost
"x1_Imperfect on {001}, {110} and {111}.",0.0,density_regression,XGBoost
x1_Indistinct on (110),0.0,density_regression,XGBoost
x1_Imperfect on {001}; indistinct on {011},0.0,density_regression,XGBoost
x1_Imperfect on {010},0.0,density_regression,XGBoost
x1_Imperfect on {0kl}.,0.0,density_regression,XGBoost
x1_Imperfect on {110},0.0,density_regression,XGBoost
"x1_Imperfect on {201}, traces on {001}{100}",0.0,density_regression,XGBoost
x1_Imperfect to good on {001}.,0.0,density_regression,XGBoost
x1_In one direction,0.0,density_regression,XGBoost
x1_In three directions,0.0,density_regression,XGBoost
x1_In traces on <mi>{10_11}</mi>.,0.0,density_regression,XGBoost
x1_In traces on {111}.,0.0,density_regression,XGBoost
"x1_In two directions, intersecting at ~55°.",0.0,density_regression,XGBoost
x1_Indistinct (0001) and <mi>(10_10)</mi>,0.0,density_regression,XGBoost
"x1_Octahedral, {111}.",0.0,density_regression,XGBoost
x1_On (0001),0.0,density_regression,XGBoost
x1_On {010},0.0,density_regression,XGBoost
"x1_On {001}, distinct. Frondel (1950) describes the cleavage as perfect.",0.0,density_regression,XGBoost
x1_On {001} good; possibly also on {110}.,0.0,density_regression,XGBoost
x1_On {001} nearly perfect; on {010} good; on {011} poor.,0.0,density_regression,XGBoost
x1_On {001} nearly perfect; on {010} imperfect; on {011} interrupted.,0.0,density_regression,XGBoost
"x1_On {001} perfect; distinct in the zone [001]; and, indistinct also in that zone.",0.0,density_regression,XGBoost
"x1_On {001} perfect; on {010}, good; on <mi>{1_10}</mi>, distinct.",0.0,density_regression,XGBoost
x1_On {001} perfect; on {100} good.,0.0,density_regression,XGBoost
x1_On {001} perfect; on {110} fair.,0.0,density_regression,XGBoost
x1_On {001} perfect; on {110} good.,0.0,density_regression,XGBoost
x1_On {001} perfect; on {110} indistinct.,0.0,density_regression,XGBoost
x1_On {001} perfect; {100} imperfect.,0.0,density_regression,XGBoost
"x1_On {001}, complete; on {110}, <mi>{1_10}</mi> and {130}, poor.",0.0,density_regression,XGBoost
"x1_On {001}, distinct.",0.0,density_regression,XGBoost
"x1_On {001}, good; on {010}, indistinct; on {021} poor.",0.0,density_regression,XGBoost
"x1_On {001} and {h0l}, good.",0.0,density_regression,XGBoost
"x1_On {001}, good; on {110}, fair.",0.0,density_regression,XGBoost
"x1_On {001}, imperfect.",0.0,density_regression,XGBoost
"x1_On {001}, nearly perfect.",0.0,density_regression,XGBoost
"x1_On {001}, not easy.",0.0,density_regression,XGBoost
"x1_On {001}, perfect",0.0,density_regression,XGBoost
"x1_On {001}, perfect (almost micaceous).",0.0,density_regression,XGBoost
"x1_On {001}, perfect; on {010}, distinct.",0.0,density_regression,XGBoost
